feature_date,literal_target_end,literal_target_complete,literal_ic,literal_spread,literal_simple_spread,literal_turnover,literal_custo,literal_liquido,literal_simple_liquido,literal_w_XLB,literal_w_XLE,literal_w_XLF,literal_w_XLI,literal_w_XLK,literal_w_XLP,literal_w_XLU,literal_w_XLV,literal_w_XLY,literal_x_XLB,literal_x_XLE,literal_x_XLF,literal_x_XLI,literal_x_XLK,literal_x_XLP,literal_x_XLU,literal_x_XLV,literal_x_XLY,literal_y_XLB,literal_y_XLE,literal_y_XLF,literal_y_XLI,literal_y_XLK,literal_y_XLP,literal_y_XLU,literal_y_XLV,literal_y_XLY,spec_target_end,spec_target_complete,spec_ic,spec_spread,spec_simple_spread,spec_turnover,spec_custo,spec_liquido,spec_simple_liquido,spec_w_XLB,spec_w_XLE,spec_w_XLF,spec_w_XLI,spec_w_XLK,spec_w_XLP,spec_w_XLU,spec_w_XLV,spec_w_XLY,spec_x_XLB,spec_x_XLE,spec_x_XLF,spec_x_XLI,spec_x_XLK,spec_x_XLP,spec_x_XLU,spec_x_XLV,spec_x_XLY,spec_y_XLB,spec_y_XLE,spec_y_XLF,spec_y_XLI,spec_y_XLK,spec_y_XLP,spec_y_XLU,spec_y_XLV,spec_y_XLY,common_row_max_abs_difference
2020-01-31,2020-02-28,True,-0.3,-0.021585926176844697,-0.018877492494860648,3.333333333333333,0.003333333333333333,-0.02491925951017803,-0.022210825828193982,0.3333333333333333,0.3333333333333333,0.0,0.0,-0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.056235523217296635,0.09520978192788673,0.02205956606653435,0.00045764294774473325,-0.03243538727220402,0.004270891769161109,-0.04828609889043214,0.024648278262927065,-0.003849652753631475,-0.08904810890992698,-0.16591514981647754,-0.11932803457042233,-0.10425138001685405,-0.07581176975332873,-0.08571726266040125,-0.1037832102931957,-0.06813610570337861,-0.07874660585272461,2020-02-28,True,-0.3,-0.021585926176844697,-0.018877492494860648,3.333333333333333,0.003333333333333333,-0.02491925951017803,-0.022210825828193982,0.3333333333333333,0.3333333333333333,0.0,0.0,-0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.056235523217296635,0.09520978192788673,0.02205956606653435,0.00045764294774473325,-0.03243538727220402,0.004270891769161109,-0.04828609889043214,0.024648278262927065,-0.003849652753631475,-0.08904810890992698,-0.16591514981647754,-0.11932803457042233,-0.10425138001685405,-0.07581176975332873,-0.08571726266040125,-0.1037832102931957,-0.06813610570337861,-0.07874660585272461,0.0
2020-02-28,2020-03-31,True,-0.3,-0.09751358977131115,-0.07506670497067765,1.9999999999999998,0.0019999999999999996,-0.09951358977131115,-0.07706670497067765,0.0,0.3333333333333333,0.0,0.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.013131687451820407,0.05315789967536119,0.01736818407239411,0.01575549067878705,-0.025877890138669396,0.03862695124190975,0.095328074879267,0.010877759106820687,-0.02156204304923228,-0.15078483836869788,-0.4211515603797826,-0.23617708998094702,-0.20611408713041082,-0.08968368683878794,-0.056909940561935504,-0.10531189239305953,-0.039648944449730966,-0.1614999927323253,2020-03-31,True,-0.3,-0.09751358977131115,-0.07506670497067765,1.9999999999999998,0.0019999999999999996,-0.09951358977131115,-0.07706670497067765,0.0,0.3333333333333333,0.0,0.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.013131687451820407,0.05315789967536119,0.01736818407239411,0.01575549067878705,-0.025877890138669396,0.03862695124190975,0.095328074879267,0.010877759106820687,-0.02156204304923228,-0.15078483836869788,-0.4211515603797826,-0.23617708998094702,-0.20611408713041082,-0.08968368683878794,-0.056909940561935504,-0.10531189239305953,-0.039648944449730966,-0.1614999927323253,0.0
2020-03-31,2020-04-30,True,0.0,0.025644575854291002,0.034276149990538504,1.3333333333333333,0.0013333333333333333,0.02431124252095767,0.03294281665720517,0.0,0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.0,0.012092492275409464,0.20903140389718627,0.08323958098862673,0.05160108077273354,-0.06310290696872897,-0.002525530701767493,0.09962975305247877,-0.061093744728515684,0.028416031829176153,0.14138246724088852,0.2682233887292969,0.09040786376571189,0.08445205859114581,0.1287139214790042,0.06726553823788521,0.0328421570230759,0.1185602222383223,0.17296566017674433,2020-04-30,True,0.0,0.025644575854291002,0.034276149990538504,1.3333333333333333,0.0013333333333333333,0.02431124252095767,0.03294281665720517,0.0,0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.0,0.012092492275409464,0.20903140389718627,0.08323958098862673,0.05160108077273354,-0.06310290696872897,-0.002525530701767493,0.09962975305247877,-0.061093744728515684,0.028416031829176153,0.14138246724088852,0.2682233887292969,0.09040786376571189,0.08445205859114581,0.1287139214790042,0.06726553823788521,0.0328421570230759,0.1185602222383223,0.17296566017674433,0.0
2020-04-30,2020-05-29,True,-0.11666666666666665,-0.009509063438697951,-0.010126285782821192,2.6666666666666665,0.0026666666666666666,-0.012175730105364617,-0.012792952449487858,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,-0.3333333333333333,-0.026683858330220224,-0.15964606803123046,0.04315971935639275,0.0309014349456024,0.023787222526819238,0.029173860513340557,0.08434585957925725,-0.006039259425535292,-0.062013382456981216,0.06654840410830916,0.01980283980258013,0.026841230778514143,0.05248421749331161,0.06930662434767482,0.016512669113327452,0.041562253399547416,0.03235938046249437,0.06306364807657773,2020-05-29,True,-0.11666666666666665,-0.009509063438697951,-0.010126285782821192,2.6666666666666665,0.0026666666666666666,-0.012175730105364617,-0.012792952449487858,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,-0.3333333333333333,-0.026683858330220224,-0.15964606803123046,0.04315971935639275,0.0309014349456024,0.023787222526819238,0.029173860513340557,0.08434585957925725,-0.006039259425535292,-0.062013382456981216,0.06654840410830916,0.01980283980258013,0.026841230778514143,0.05248421749331161,0.06930662434767482,0.016512669113327452,0.041562253399547416,0.03235938046249437,0.06306364807657773,0.0
2020-05-29,2020-06-30,True,-0.65,-0.05744437511840275,-0.05805110462610607,2.0,0.002,-0.059444375118402754,-0.06005110462610607,0.0,0.0,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,-0.0026822301666611066,0.01317878320365304,0.02577303372111361,-0.008283639900012917,-0.006283873496217495,0.023756935637313393,0.01442784897340714,0.012782840772080384,-0.021280101250973696,0.02157998210010435,-0.011015911187687667,-0.005241587182129442,0.019535906467103004,0.06718210199156405,-0.0022487005125821965,-0.04784917391057794,-0.0247287769404316,0.030275655291251646,2020-06-30,True,-0.65,-0.05744437511840275,-0.05805110462610607,2.0,0.002,-0.059444375118402754,-0.06005110462610607,0.0,0.0,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,-0.0026822301666611066,0.01317878320365304,0.02577303372111361,-0.008283639900012917,-0.006283873496217495,0.023756935637313393,0.01442784897340714,0.012782840772080384,-0.021280101250973696,0.02157998210010435,-0.011015911187687667,-0.005241587182129442,0.019535906467103004,0.06718210199156405,-0.0022487005125821965,-0.04784917391057794,-0.0247287769404316,0.030275655291251646,0.0
2020-06-30,2020-07-31,True,0.18333333333333335,0.009318902519324726,0.009885114036970389,1.3333333333333333,0.0013333333333333333,0.007985569185991392,0.008551780703637055,-0.3333333333333333,0.0,0.0,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,-0.007424368475541236,0.007112789563405372,0.016605042932865806,-0.015758600491590852,-0.03575193894800745,0.01708983241542931,0.06599437529993107,0.029569406019170366,-0.0065430473334992575,0.0687443320229775,-0.04927916392852424,0.037740188836098164,0.04316018859027206,0.05529071218904208,0.06694436944830803,0.07508215488421169,0.053125416027746133,0.07021920468679921,2020-07-31,True,0.18333333333333335,0.009318902519324726,0.009885114036970389,1.3333333333333333,0.0013333333333333333,0.007985569185991392,0.008551780703637055,-0.3333333333333333,0.0,0.0,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,-0.007424368475541236,0.007112789563405372,0.016605042932865806,-0.015758600491590852,-0.03575193894800745,0.01708983241542931,0.06599437529993107,0.029569406019170366,-0.0065430473334992575,0.0687443320229775,-0.04927916392852424,0.037740188836098164,0.04316018859027206,0.05529071218904208,0.06694436944830803,0.07508215488421169,0.053125416027746133,0.07021920468679921,0.0
2020-07-31,2020-08-31,True,-0.06666666666666667,0.02198690261293332,0.02353344683197392,2.6666666666666665,0.0026666666666666666,0.019320235946266653,0.020866780165307252,-0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.0,-0.01745479432256396,0.0474093896226111,-0.0042901149178807,-0.005984436897707692,0.0194388919608322,-0.030442288510817178,-0.010739231142657017,0.0025986608199199505,-0.009731202008542873,0.04264938741516242,-0.010602848743699832,0.04196989838151689,0.08136065595386821,0.11226400232880554,0.04490918013405047,-0.026317458867861524,0.02554066293504564,0.09125400109206605,2020-08-31,True,-0.06666666666666667,0.02198690261293332,0.02353344683197392,2.6666666666666665,0.0026666666666666666,0.019320235946266653,0.020866780165307252,-0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.0,-0.01745479432256396,0.0474093896226111,-0.0042901149178807,-0.005984436897707692,0.0194388919608322,-0.030442288510817178,-0.010739231142657017,0.0025986608199199505,-0.009731202008542873,0.04264938741516242,-0.010602848743699832,0.04196989838151689,0.08136065595386821,0.11226400232880554,0.04490918013405047,-0.026317458867861524,0.02554066293504564,0.09125400109206605,0.0
2020-08-31,2020-09-30,True,0.016666666666666666,-0.02957018468416673,-0.02608364987041903,2.6666666666666665,0.0026666666666666666,-0.032236851350833394,-0.028750316537085697,0.0,0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.0235889971402377,0.05547551365368704,0.020399080704849894,-0.018736604773183334,-0.018545754318467358,0.002141982030030815,0.07798397382992457,0.035063093142526244,-0.021538790311042486,0.0149639116536447,-0.1579014984669913,-0.03482164429465283,-0.0068453205285744865,-0.054826847634298986,-0.016889344374988135,0.010755180507996126,-0.02204622441008664,-0.018809820153708176,2020-09-30,True,0.016666666666666666,-0.02957018468416673,-0.02608364987041903,2.6666666666666665,0.0026666666666666666,-0.032236851350833394,-0.028750316537085697,0.0,0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.0235889971402377,0.05547551365368704,0.020399080704849894,-0.018736604773183334,-0.018545754318467358,0.002141982030030815,0.07798397382992457,0.035063093142526244,-0.021538790311042486,0.0149639116536447,-0.1579014984669913,-0.03482164429465283,-0.0068453205285744865,-0.054826847634298986,-0.016889344374988135,0.010755180507996126,-0.02204622441008664,-0.018809820153708176,0.0
2020-09-30,2020-10-30,True,-0.9666666666666667,-0.05255677872737445,-0.05206720685647868,1.9999999999999998,0.0019999999999999996,-0.05455677872737445,-0.05406720685647868,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.05755329827990424,0.04438054690345218,-0.0364986724446637,-0.04705644480831017,0.029432410639224506,-0.013080939863741321,-0.06206979452701554,-0.006144295377097091,-0.01321483651680487,-0.007254536829407715,-0.04193591047532308,-0.008762661151865112,-0.014524249567631082,-0.051338598547562876,-0.029125450128112407,0.04928728398178341,-0.036887329574492776,-0.02766139989183428,2020-10-30,True,-0.9666666666666667,-0.05255677872737445,-0.05206720685647868,1.9999999999999998,0.0019999999999999996,-0.05455677872737445,-0.05406720685647868,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.05755329827990424,0.04438054690345218,-0.0364986724446637,-0.04705644480831017,0.029432410639224506,-0.013080939863741321,-0.06206979452701554,-0.006144295377097091,-0.01321483651680487,-0.007254536829407715,-0.04193591047532308,-0.008762661151865112,-0.014524249567631082,-0.051338598547562876,-0.029125450128112407,0.04928728398178341,-0.036887329574492776,-0.02766139989183428,0.0
2020-10-30,2020-11-30,True,-0.35,-0.04343775571437854,-0.05417751105669071,1.9999999999999998,0.0019999999999999996,-0.04543775571437854,-0.056177511056690714,0.0,-0.3333333333333333,-0.3333333333333333,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.041790206126550974,-0.09934817059929485,-0.052865656404844835,-0.03319868416931073,0.0428183042852366,0.009635701968895908,-0.07979188199020648,0.010872395832025067,0.01690533811446576,0.11655104195663311,0.24681656164814536,0.15570602777333895,0.14865634162806834,0.1078110299165796,0.07202929689135824,0.007347049071281213,0.07647998947112321,0.09526535196192713,2020-11-30,True,-0.35,-0.04343775571437854,-0.05417751105669071,1.9999999999999998,0.0019999999999999996,-0.04543775571437854,-0.056177511056690714,0.0,-0.3333333333333333,-0.3333333333333333,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.041790206126550974,-0.09934817059929485,-0.052865656404844835,-0.03319868416931073,0.0428183042852366,0.009635701968895908,-0.07979188199020648,0.010872395832025067,0.01690533811446576,0.11655104195663311,0.24681656164814536,0.15570602777333895,0.14865634162806834,0.1078110299165796,0.07202929689135824,0.007347049071281213,0.07647998947112321,0.09526535196192713,0.0
