Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,SPY
2008-07-24,13.185408592224121,20.856719970703125,12.133776664733887,24.105405807495117,8.652215957641602,16.73434829711914,10.127184867858887,23.185558319091797,11.482695579528809,90.28926086425781
2008-07-25,13.205709457397461,20.913379669189453,12.08743667602539,24.331274032592773,8.773856163024902,16.64226531982422,10.0048189163208,23.324607849121094,11.303779602050781,90.26770782470703
2008-07-28,13.18879508972168,20.99555015563965,11.51984691619873,23.77362823486328,8.589431762695312,16.501070022583008,10.028761863708496,23.134328842163086,11.037385940551758,88.94401550292969
2008-07-29,13.449384689331055,20.7462100982666,12.452325820922852,24.670087814331055,8.762084007263184,16.8878173828125,10.04206371307373,23.368515014648438,11.431009292602539,90.84326171875
2008-07-30,13.76751708984375,21.981582641601562,12.643453598022461,24.959497451782227,8.820944786071777,17.08426284790039,10.238914489746094,23.361202239990234,11.419082641601562,92.46183013916016
2008-07-31,13.665987968444824,21.080547332763672,12.527616500854492,24.197166442871094,8.769936561584473,16.82028579711914,10.129851341247559,23.383161544799805,11.343538284301758,91.23888397216797
2008-08-01,13.418925285339355,21.077722549438477,12.527616500854492,24.175979614257812,8.671832084655762,16.78960418701172,9.839893341064453,23.207508087158203,11.232209205627441,90.75688934326172
2008-08-04,12.836821556091309,20.08602523803711,12.423361778259277,24.07009506225586,8.714997291564941,16.94306755065918,9.733488082885742,23.405113220214844,11.315706253051758,89.91522979736328
2008-08-05,12.985734939575195,20.2362060546875,13.054671287536621,24.740676879882812,8.879799842834473,17.23772621154785,9.813288688659668,24.166257858276367,11.820657730102539,92.33950805664062
2008-08-06,13.114339828491211,20.698049545288086,12.921456336975098,25.21361541748047,9.005367279052734,17.421894073486328,9.866496086120605,24.26140594482422,11.761017799377441,92.74954223632812
2008-08-07,13.073721885681152,20.457204818725586,12.2843656539917,24.36656379699707,8.989675521850586,17.08426284790039,9.858509063720703,23.968652725219727,11.530406951904297,91.36832427978516
2008-08-08,13.019577026367188,20.111526489257812,12.707157135009766,25.20655059814453,9.162320137023926,17.4403133392334,9.887775421142578,24.38581085205078,12.079095840454102,93.06607055664062
2008-08-11,13.036498069763184,20.103025436401367,12.921456336975098,25.270078659057617,9.221181869506836,17.593782424926758,9.996841430664062,24.407777786254883,12.448868751525879,94.03005981445312
2008-08-12,13.144787788391113,20.114362716674805,12.266987800598145,25.023033142089844,9.240798950195312,17.716554641723633,9.87979507446289,24.356542587280273,12.285847663879395,93.05171203613281
2008-08-13,13.429082870483398,20.825550079345703,11.913686752319336,24.931251525878906,9.205486297607422,17.53852653503418,9.87979507446289,24.371173858642578,12.087050437927246,92.49057006835938
2008-08-14,13.402009010314941,20.443038940429688,12.2843656539917,25.023033142089844,9.276115417480469,17.618335723876953,9.794668197631836,24.356542587280273,12.269946098327637,93.18838500976562
2008-08-15,13.317397117614746,20.06053352355957,12.371236801147461,25.164199829101562,9.31143569946289,17.79022216796875,9.829251289367676,24.598058700561523,12.413082122802734,93.6416015625
2008-08-18,13.195565223693848,19.805519104003906,11.896312713623047,24.881853103637695,9.193711280822754,17.716554641723633,9.84255599975586,24.39313507080078,12.20235538482666,92.36109161376953
2008-08-19,13.114339828491211,20.516706466674805,11.54880428314209,24.571256637573242,9.032835006713867,17.477148056030273,9.895757675170898,24.283361434936523,11.975724220275879,91.35397338867188
